X,Y1,Y2
"replicó don Quijote-, porque de trecientos y sesenta grados que contiene el globo del agua y de la tierra, según el cómputo de Ptolomeo, que fue el mayor cosmógrafo que se sabe, la mitad habremos caminado, llegando a la línea que he dicho.",0,0
"¡Oh honra de tu linaje, honor y gloria de toda la Mancha, y aun de todo el mundo, el cual, faltando tú en él, quedará lleno de malhechores sin temor de ser castigados de sus malas fechorías!",0,0
"Ya estaba a esta sazón libre Sancho Panza del lazo, y hallándose allí cerca, antes que su amo respondiese, dijo:",0,0
"¿Tan mala es tu Teresa, Sancho?",0,1
"Acabóse la buena comida, ensillaron luego y, sin que les sucediese cosa digna de contar, llegaron otro día a la venta espanto y asombro de Sancho Panza; y aunque él quisiera no entrar en ella, no lo pudo huir.",1,0
"Y será bien dejalle envuelto entre sus suspiros y versos, por contar lo que le avino a Sancho Panza en su mandadería.",1,0
"Si alguna de todas estas cosas que he dicho viera yo en el que mis padres me dieran por esposo, a su voluntad se ajustara la mía, y mi voluntad de la suya no saliera; de modo que, como quedara con honra, aunque quedara sin gusto, de grado le entregara lo que tú, señor, ahora con tanta fuerza procuras.",1,0
Así me lo parece a mí,0,1
Las misericordias,0,1
"Si ya no es, señor mío, que los rayos deste sol que en tus brazos eclipsado tienes te quitan y ofuscan los de tus ojos, ya habrás echado de ver que la que a tus pies está arrodillada es la sin ventura hasta que tú quieras y la desdichada Dorotea.",0,0
"Parece ser que en otro aposento que junto al de don Quijote estaba, que no le dividía más que un sutil tabique, oyó decir don Quijote:",0,0
¡Desdichado de mí!,0,1
"Trocárame yo por ella y diera encima una saya de las más gayadas mías, que de oro le adornan franjas.",1,0
¿Por ventura,0,1
¿Qué me tengo de armar,0,1
"Supe que sabía muy bien arábigo, y no solamente hablarlo, sino escribirlo; pero antes que del todo me declarase con él, le dije que me leyese aquel papel, que acaso me había hallado en un agujero de mi rancho.",1,0
¿Tiene por ventura gallinas el tal ermitaño?,0,1
Todo eso se puede llevar y conllevar,0,1
"Si eres alma en pena, dímelo, que yo haré por ti todo cuanto mis fuerzas alcanzaren, porque soy católico cristiano y amigo de hacer bien a todo el mundo, que para esto tomé la orden",0,0
"Esta señal nos confirmó en que alguna cristiana debía de estar cautiva en aquella casa, y era la que el bien nos hacía; pero la blancura de la mano y las ajorcas que en ella vimos nos deshizo este pensamiento, puesto que imaginamos que debía de ser cristiana renegada, a quien de ordinario suelen tomar por legítimas mujeres sus mesmos amos, y aun lo tienen a ventura, porque las estiman en más que las de su nación.",1,0
"Porque le hago saber que no soy de provecho para nadie, merced a la sin par belleza de mi señora Dulcinea del Toboso.",0,0
Llegó Sancho y alabóle la liberal condición del lacayo Tosilos.,1,0
"Rióse don Quijote y pidió que quitasen otro lienzo, debajo del cual se descubrió la imagen del Patrón de las Españas a caballo, la espada ensangrentada, atropellando moros y pisando cabezas; y en viéndola, dijo don Quijote:",0,0
"Mira y remira, pasa y repasa los consejos y documentos que te di por escrito antes que de aquí partieses a tu gobierno, y verás como hallas en ellos, si los guardas, una ayuda de costa que te sobrelleve los trabajos y dificultades que a cada paso a los gobernadores se les ofrecen.",1,0
Dichosa buscada y dichoso hallazgo,0,1
"En efeto, el barbero vino en todo aquello que el cura quiso, y, trocando la invención, el cura le fue informando el modo que había de tener y las palabras que había de decir a don Quijote para moverle y forzarle a que con él se viniese y dejase la querencia del lugar que había escogido para su vana penitencia.",1,0
"Duerme el criado, y está velando el señor, pensando cómo le ha de sustentar, mejorar y hacer mercedes.",0,0
tanta arcabucería y procura pasar por tan estrecho paso al bajel contrario.,1,0
El miedo a lo menos,0,1
El autor de ese libro,0,1
"respondió el del parche-, que yo moderaré el precio, y con sola la costa me daré por bien pagado; y yo vuelvo, a hacer que camine la carreta donde viene el mono y el retablo.",0,0
"Ella tomó la mano, y en aquella mezcla de lenguas que tengo dicho me preguntó si era caballero y qué era la causa que no me rescataba.",1,0
"Mi voz, ya ves, si me escuchas, que a la que es más dulce iguala, y soy de disposición algo menos que mediana.",1,0
"Con esto entretenía la vida, encerrado en una prisión o casa que los turcos llaman baño, donde encierran los cautivos cristianos, así los que son del rey como de algunos particulares, y los que llaman del almacén, que es como decir cautivos del concejo, que sirven a la ciudad en las obras públicas que hace y en otros oficios; y estos tales cautivos tienen muy dificultosa su libertad, que, como son del común y no tienen amo particular, no hay con quien tratar su rescate, aunque le tengan.",0,0
"Entonces Clara, temerosa de que Luscinda no la oyese, abrazando estrechamente a Dorotea, puso su boca tan junto del oído de Dorotea, que seguramente podía hablar sin ser de otro sentida, y, así, le dijo:",0,0
"Y si este cuento no le cuadrare, dirásle, lector amigo, este, que también es de loco y de perro:",1,0
Ya he dicho,0,1
"Renovóse la admiración en todos, especialmente en Sancho y don Quijote: en Sancho, en ver que a despecho de la verdad querían que estuviese encantada Dulcinea; en don Quijote, por no poder asegurarse si era verdad o no lo que le había pasado en la cueva de Montesinos.",1,0
"Cumplió don Quijote con la naturaleza durmiendo el primer sueño, sin dar lugar al segundo, bien al revés de Sancho, que nunca tuvo segundo, porque le duraba el sueño desde la noche hasta la mañana, en que se mostraba su buena complexión y pocos cuidados .",1,0
Nunca yo acostumbro,0,1
"Fui dél tan bien recebido y tratado, que desde luego comenzó la envidia a hacer su oficio, teniéndomela los criados antiguos, pareciéndoles que las muestras que el duque daba de hacerme merced habían de ser en perjuicio suyo.",1,0
"dijo el ventero- mis libros son herejes o flemáticos, que los quiere quemar?",0,0
"En resolución, él se enfrascó tanto en su letura, que se le pasaban las noches leyendo de claro en claro, y los días de turbio en turbio; y así, del poco dormir y del mucho leer, se le secó el celebro de manera que vino a perder el juicio.",1,0
"El labrador estaba admirado oyendo aquellos disparates; y quitándole la visera, que ya estaba hecha pedazos, de los palos, le limpió el rostro, que le tenía cubierto de polvo; y apenas le hubo limpiado, cuando le conoció y le dijo:",0,0
"respondió Sancho-: quien la vido y la vee ahora, ¿cuál es el corazón que no llora?",0,0
"El lugar donde estoy, y la presencia ante quien me hallo, y el respeto que siempre tuve y tengo al estado que vuesa merced profesa, tienen y atan las manos de mi justo enojo; y así por lo que he dicho como por saber que saben todos que las armas de los togados son las mesmas que las de la mujer , que son la lengua, entraré con la mía en igual batalla con vuesa merced, de quien se debía esperar antes buenos consejos que infames vituperios.",0,0
De todo eso me huelgo yo mucho,0,1
"Si me holgué con el hallazgo no hay para qué decirlo, pues fue tanto el contento como la admiración de pensar de dónde podía venirnos aquel bien, especialmente a mí, pues las muestras de no haber querido soltar la caña sino a mí claro decían que a mí se hacía la merced.",1,0
"replicó Sancho-, si a vuestra merced le parece que no soy de pro para este gobierno, desde aquí le suelto, que más quiero un solo negro de la uña de mi alma que a todo mi cuerpo, y así me sustentaré Sancho a secas con pan y cebolla como gobernador con perdices y capones, y más, que mientras se duerme todos son iguales, los grandes y los menores, los pobres y los ricos; y si vuestra merced mira en ello, verá que solo vuestra merced me ha puesto en esto de gobernar, que yo no sé más de gobiernos de ínsulas que un buitre, y si se imagina que por ser gobernador me ha de llevar el diablo, más me",0,0
"De los que comenzaron grandes y acabaron en punta hay millares de ejemplos, porque todos los Faraones y Tolomeos de Egipto, los Césares de Roma, con toda la caterva (si es que se le puede dar este nombre) de infinitos príncipes, monarcas, señores, medos, asirios, persas, griegos y bárbaros, todos estos linajes y señoríos han acabado en punta y en nonada, así ellos como los que les dieron principio, pues no será posible hallar agora ninguno de sus decendientes, y si le hallásemos sería en bajo y humilde estado.",1,0
"Volviéronla a la presencia del lastimado padre, preguntáronle su desgracia: confesó sin apremio que Vicente de la Roca la había engañado y debajo de su palabra de ser su esposo la persuadió que dejase la casa de su padre, que él la llevaría a la más rica y más viciosa ciudad que había en todo el universo mundo, que era Nápoles; y que ella, mal advertida y peor engañada, le había creído y, robando a su padre, se le entregó la misma noche que había faltado, y que él la llevó a un áspero monte y la encerró en aquella cueva donde la habían hallado.",1,0
"Por Dios, señor nuestro amo",0,1
"Dios te lo perdone, desamorado caballero, pues por tu crueldad he estado en el otro mundo, a mi parecer, más de mil años.",0,0
"Calló en diciendo esto don Quijote, y el de lo verde, según se tardaba en responderle, parecía que no acertaba a hacerlo, pero de allí a buen espacio le dijo:",1,0
"Viéndole en pie su amo, le dijo:",1,0
«De los Leones» ha de decir vuestra alteza,0,1
"Tú, que para mí sin duda alguna eres un porro, sin madrugar ni trasnochar y sin hacer diligencia alguna, con solo el aliento que te ha tocado de la andante caballería, sin más ni más te vees gobernador de una ínsula, como quien no dice nada.",0,0
"Ruégote que no te olvides de mi buen Rocinante, compañero eterno mío en todos mis caminos y carreras.",0,0
"Erutar, Sancho, que no regoldar",0,1
"No temas eso, Sancho",0,1
"Eso, hermano Sancho",0,1
No sé qué me diga a eso,0,1
"Este hombre honrado va por cuatro años a galeras, habiendo paseado las acostumbradas, vestido, en pompa y a caballo.",0,0
"dijo don Quijote-, y podrá llamarse el bachiller Sansón Carrasco, si entra en el pastoral gremio, como entrará sin duda, «el pastor Sansonino», o ya «el pastor Carrascón»; el barbero Nicolás se podrá llamar «Niculoso», como ya el antiguo Boscán se llamó «Nemoroso»; al cura no sé qué nombre le pongamos, si no es algún derivativo de su nombre, llamándole «el pastor Curiambro».",0,0
"armas tan desiguales como eran la brida, lanza, adarga y coselete, no estuvo en nada en acompañar a las doncellas en las muestras de su contento.",1,0
"Quedaron admirados los dos de lo que Sancho Panza les contaba; y aunque ya sabían la locura de don Quijote y el género della, siempre que la oían se admiraban de nuevo.",0,0
"respondió Sancho-, que también ella dice mal de mí cuando se le antoja, especialmente cuando está celosa, que entonces súfrala el mesmo Satanás.",0,0
En decir que maldecía mi fortuna dijiste mal,0,1
"Maritornes, que ya había despertado a las mismas voces, imaginando lo que podía ser, se fue al pajar y desató, sin que nadie lo viese, el cabestro que a don Quijote sostenía, y él dio luego en el suelo, a vista del ventero y de los caminantes, que, llegándose a él, le preguntaron qué tenía, que tales voces daba.",1,0
"dijo la ventera-, que parece que sabes mucho destas cosas, y no está bien a las doncellas saber ni hablar tanto.",0,0
"Hízolo así don Quijote, y preguntándole qué le había sucedido y de qué tenía miedo, le respondió Sancho que todos aquellos árboles estaban llenos de pies y de piernas humanas.",1,0
Bien puedes preciarte que en servir al gran don Quijote sirves en cifra a toda la caterva de caballeros que han tratado las armas en el mundo.,0,0
"Llegaron en esto las otras dos galeras, y todas cuatro con la presa volvieron a la playa, donde infinita gente los estaba esperando, deseosos de ver lo que traían.",1,0
"Paseóse don Antonio con don Quijote por todo el aposento, rodeando muchas veces la mesa, después de lo cual dijo:",1,0
